,name,address_1,address_2,post_town,postcode,sic_code_1,sic_code_2,lat,long
107016,ATLAS ADA LTD,8 BROADWAY MARKET,,LONDON,E84QJ,56102 - Unlicensed restaurants and cafes,,51.536584,-0.06161
159929,BOHEMIA CAFE LIMITED,5 SOTHEVAN CLOSE,POWNALL ROAD,HACKNEY,E84LH,56102 - Unlicensed restaurants and cafes,,51.536858,-0.065132
176900,BSB FOOD LTD,327 KINGSLAND ROAD,,LONDON,E84DL,56102 - Unlicensed restaurants and cafes,,51.538627,-0.077011
265618,CURIO CABAL LTD,258 KINGSLAND ROAD,,LONDON,E84DG,56102 - Unlicensed restaurants and cafes,,51.537852,-0.076224
1024685,TIN CAFE LIMITED,1 MIDDLETON ROAD,HACKNEY,LONDON,E84BL,56102 - Unlicensed restaurants and cafes,,51.540831,-0.074856
144886,BIG BROTHER'S CAFE LIMITED,485 KINGSLAND ROAD,LONDON,,E84AU,56102 - Unlicensed restaurants and cafes,,51.543538,-0.07653
427226,GOLD STREET GRILL LTD,485 KINGSLAND ROAD,DALSTON,LONDON,E84AU,56102 - Unlicensed restaurants and cafes,,51.543538,-0.07653
555730,KARADAL KEBAB LTD,485 KINGSLAND ROAD,DALSTON,LONDON,E84AU,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.543538,-0.07653
556203,KARKIN LTD,485 KINGSLAND ROAD,DALSTON,LONDON,E84AU,56102 - Unlicensed restaurants and cafes,,51.543538,-0.07653
1025865,TIVERTON TOWN LTD,485 KINGSLAND ROAD,DALSTON,LONDON,E84AU,56102 - Unlicensed restaurants and cafes,96090 - Other service activities n.e.c.,51.543538,-0.07653
215647,CHE-MEN CAFE LIMITED,490 KINGSLAND ROAD,,LONDON,E84AE,56102 - Unlicensed restaurants and cafes,,51.543329,-0.075875
84022,ANTHONY HD LTD,FLAT 2,418 KINGSLAND ROAD,LONDON,E84AA,56102 - Unlicensed restaurants and cafes,,51.541523,-0.075966
1017635,THECOFFICE LTD,404 KINGSLAND ROAD,KINGSLAND ROAD,LONDON,E84AA,56102 - Unlicensed restaurants and cafes,,51.541523,-0.075966
764499,PADRE LIMITED,30 MARTELLO STREET,,LONDON,E83PE,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.541796,-0.058144
123537,BANH MI TOWN LTD,8B ELLINGFORT ROAD,,LONDON,E83PA,56102 - Unlicensed restaurants and cafes,,51.54248,-0.056458
610074,LK CAFE LIMITED,8B ELLINGFORT ROAD,,LONDON,E83PA,56102 - Unlicensed restaurants and cafes,,51.54248,-0.056458
1068790,VATIOS LIMITED,8B ELLINGFORT ROAD,,LONDON,E83PA,56102 - Unlicensed restaurants and cafes,,51.54248,-0.056458
1129214,ZON ZON BAGUETTE LIMITED,8B ELLINGFORT ROAD,,LONDON,E83PA,56102 - Unlicensed restaurants and cafes,,51.54248,-0.056458
1038764,TRE VIET TRADING LIMITED,247 MARE STREET,,HACKNEY,E83NS,56102 - Unlicensed restaurants and cafes,,51.542725,-0.05561
954896,STEINY'S LIMITED,"FLAT 20, DEKKER HOUSE",DALSTON SQUARE,DALSTON,E83FS,56102 - Unlicensed restaurants and cafes,,51.545903,-0.074872
668149,MERCI MARIE LIMITED,FITZROY HOUSE,ABBOT STREET,LONDON,E83DP,56102 - Unlicensed restaurants and cafes,,51.547128,-0.075008
658461,MAZI MAS C.I.C.,C/O BOOTSTRAP,18-22  ASHWIN STREET,LONDON,E83DL,56102 - Unlicensed restaurants and cafes,56210 - Event catering activities,51.547098,-0.075356
338826,EMPIRE FOOD GROUP LIMITED,21 DALSTON LANE,,LONDON,E83DF,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.546381,-0.073323
568374,KINGSLAND CAFE LTD,85 KINGSLAND HIGH STREET,,LONDON,E82PB,56102 - Unlicensed restaurants and cafes,,51.549466,-0.075573
391930,FRAMOLOGY LTD,40 TIME SQUARE,,LONDON,E82LT,56102 - Unlicensed restaurants and cafes,,51.549215,-0.07342
793518,PLANMILE LIMITED,69 KINGSLAND HIGH STREET,DALSTON,LONDON,E82JS,56102 - Unlicensed restaurants and cafes,,51.547456,-0.075816
703634,MY FAVOURITE FOODS LIMITED,14 HERMITAGE ROW,WAYLAND AVENUE,LONDON,E82HA,56102 - Unlicensed restaurants and cafes,,51.548872,-0.064579
93579,ARITAN LIMITED,C/O UNIT 4,13 RAMSGATE STREET,LONDON,E82FD,56102 - Unlicensed restaurants and cafes,,51.546865,-0.071488
162953,BOSPHORUS FOOD LTD,UNIT 4 KINETICA,13 RAMSGATE STREET,LONDON,E82FD,56102 - Unlicensed restaurants and cafes,,51.546865,-0.071488
182703,BUTTER ON THE BREAD LTD,"C/O SAYAR & CO, UNIT4",13 RAMSGATE STREET,LONDON,E82FD,56102 - Unlicensed restaurants and cafes,,51.546865,-0.071488
192020,CANARY CATERING AND MARKETING LTD,UNIT 4 KINETICA,13 RAMSGATE STREET,LONDON,E82FD,56102 - Unlicensed restaurants and cafes,70210 - Public relations and communications activities,51.546865,-0.071488
695229,MOUSE & DE LOTZ LTD,103 SHACKLEWELL LANE,HACKNEY,LONDON,E82EB,56102 - Unlicensed restaurants and cafes,,51.552817,-0.070455
656558,MAXIMUS CATERING LIMITED,17 GLENDOWN HOUSE,AMHURST ROAD,LONDON,E82AR,56102 - Unlicensed restaurants and cafes,,51.552137,-0.065738
552764,KAAF TRADING LTD,KAAF TRADING LIMITED T/A COFFEELOVERS ARCH STATION APPROACH (NEXT TO STATION CAR),"HACKNEY DOWN STATION, DALSTON LANE",LONDON,E81LA,56102 - Unlicensed restaurants and cafes,,51.548392,-0.062205
1032267,TOSCANINI LTD,SANDWICH BAR PLATFORM 1 HACKNEY DOWNS STATION,DALSTON LANE,LONDON,E81LA,56102 - Unlicensed restaurants and cafes,,51.548392,-0.062205
548692,JUNKET LIMITED,38 AMHURST ROAD,,LONDON,E81JN,56102 - Unlicensed restaurants and cafes,,51.548122,-0.05675
765868,PALM VAULTS LIMITED,411 MARE STREET,,LONDON,E81HY,56102 - Unlicensed restaurants and cafes,,51.548476,-0.055336
176233,BRUNCH AT LTD,396 MARE STREET,,LONDON,E81HP,56102 - Unlicensed restaurants and cafes,,51.549296,-0.054769
993543,TEZAL LTD,422 MARE STREET,HACKNEY,LONDON,E81HP,56102 - Unlicensed restaurants and cafes,,51.549296,-0.054769
362050,F.A.S.H LTD,316 MARE STREET,,LONDON,E81HA,56102 - Unlicensed restaurants and cafes,,51.546589,-0.054854
298756,DISPENSARY PLACE LIMITED,9 DISPENSARY PLACE,,LONDON,E81FT,56102 - Unlicensed restaurants and cafes,,51.550191,-0.058351
646911,MARE ST. CAFE LTD,313 A MARE STREET,,LONDON,E81EJ,56102 - Unlicensed restaurants and cafes,,51.546069,-0.055496
386745,FOOTNOTE LIMITED,51 WILTON WAY,,LONDON,E81BG,56102 - Unlicensed restaurants and cafes,,51.54571,-0.061554
713916,NEBULA CONCEPTS LIMITED,29 ELMHURST ROAD,,LONDON,E79PQ,56102 - Unlicensed restaurants and cafes,,51.540488,0.027662
552983,KACAR LIMITED,48 UPTON LANE,,LONDON,E79LN,56102 - Unlicensed restaurants and cafes,,51.545018,0.025743
271385,DA BRUNO RISTORANTE LIMITED,43D KNOX ROAD,,LONDON,E79JS,56102 - Unlicensed restaurants and cafes,,51.544082,0.021087
237782,COFFEE HOUSE (BELFRY) LTD,UNIT-2,298 ROMFORD ROAD,LONDON,E79HD,56102 - Unlicensed restaurants and cafes,,51.546191,0.025087
584028,LAHORI SPICY BIRYANI HOUSE LTD,342 KATHERINE ROAD,FOREST GATE,LONDON,E78NW,56102 - Unlicensed restaurants and cafes,,51.541805,0.037944
1046446,TURK GRILL CAFE LTD,409 KATHERINE ROAD,,LONDON,E78LT,56102 - Unlicensed restaurants and cafes,,51.541648,0.037535
1053899,UK PERI PERI CRUCH LIMITED,401 KATHERINE ROAD,,LONDON,E78LT,56102 - Unlicensed restaurants and cafes,,51.541648,0.037535
705884,N & NS DISTRIBUTORS (GREEN STREET) LTD,253 GREEN STREET,,LONDON,E78LJ,56102 - Unlicensed restaurants and cafes,,51.540185,0.032739
473471,HIMALAYA RESTAURANT & TAKEAWAY LTD,9-10 CARLTON TERRACE,GREEN STREET,FOREST GATE,E78LH,56102 - Unlicensed restaurants and cafes,,51.538657,0.033695
842136,RED MAATS LIMITED,"232-236 EAST SHOPPING CENTRE, GREEN STREET",FOOD COURT UNIT 4,LONDON,E78LE,56102 - Unlicensed restaurants and cafes,,51.539453,0.031366
382944,FLIPPED BURGER LTD,23 KITCHENER ROAD,,LONDON,E78JN,56102 - Unlicensed restaurants and cafes,,51.543407,0.028383
501764,INDIA CATERERS LIMITED,60-62 GREEN STREET,,LONDON,E78JG,56102 - Unlicensed restaurants and cafes,,51.5442,0.031938
765063,PAKHTOON PAKWAN LTD,76 GREEN STREET,,LONDON,E78JG,56102 - Unlicensed restaurants and cafes,,51.5442,0.031938
67658,ALLSTARS GOURMET LIMITED,89 GREEN STREET,,LONDON,E78JF,56102 - Unlicensed restaurants and cafes,,51.544574,0.032185
180470,BURGER HOUSE LIMITED,89 GREEN STREET,,LONDON,E78JF,56102 - Unlicensed restaurants and cafes,,51.544574,0.032185
860816,ROAST HALAL LTD,491 KATHERINE ROAD,,LONDON,E78DR,56102 - Unlicensed restaurants and cafes,,51.545474,0.036278
59304,AL NUUR CAFE & RESTAURANT LTD,466 KATHERINE ROAD,FOREST GATE,LONDON,E78DP,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.545311,0.036833
458049,HARTIZ LTD,35 SHERRARD ROAD,FOREST GATE,LONDON,E78DN,56102 - Unlicensed restaurants and cafes,,51.545037,0.034093
270313,D'AMORE'S PIZZA LTD,456C ROMFORD ROAD,,LONDON,E78DF,56102 - Unlicensed restaurants and cafes,,51.547221,0.034681
719851,NEW YAADGAAR LTD,"45, GLEN PARK ROAD",GLENPARKE ROAD,LONDON,E78BP,56102 - Unlicensed restaurants and cafes,,51.544964,0.028885
205124,CE FOODS LIMITED,9 WOODGRANGE ROAD,,LONDON,E78BA,56102 - Unlicensed restaurants and cafes,,51.54765,0.024865
205125,CE FOODS TRADING LIMITED,9 WOODGRANGE ROAD,,LONDON,E78BA,56102 - Unlicensed restaurants and cafes,,51.54765,0.024865
964635,SUBWAY GE LIMITED,9 WOODGRANGE ROAD,,LONDON,E78BA,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.54765,0.024865
81486,ANGRY CHICKEN LIMITED,506 ROMFORD ROAD,,LONDON,E78AF,56102 - Unlicensed restaurants and cafes,,51.548235,0.04051
237729,COFFEE AND MUFFINS LIMITED,526 ROMFORD ROAD,FOREST GATE,LONDON,E78AF,56102 - Unlicensed restaurants and cafes,,51.548235,0.04051
211288,CHAI-NASHTA LTD,147 CLAREMONT ROAD,,LONDON,E70PY,56102 - Unlicensed restaurants and cafes,,51.549554,0.037484
1070474,VELVET CAFE LTD,147 CLAREMONT ROAD,,LONDON,E70PY,56102 - Unlicensed restaurants and cafes,,51.549554,0.037484
928444,SMOLEYS BURGERS LIMITED,65 OSBORNE ROAD,,LONDON,E70PW,56102 - Unlicensed restaurants and cafes,,51.549571,0.031787
983927,TASTE PERUVIAN LTD,35B AVENUE ROAD,,LONDON,E70LA,56102 - Unlicensed restaurants and cafes,,51.551483,0.027343
448004,H&M ORIENTAL GARDEN LTD,97 WOODGRANGE ROAD,FOREST GATGE,LONDON,E70EP,56102 - Unlicensed restaurants and cafes,56290 - Other food services,51.550554,0.024864
673191,MIAH SANDAI LIMITED,107 WOODGRANGE ROAD,,LONDON,E70EP,56102 - Unlicensed restaurants and cafes,,51.550554,0.024864
631279,M K BROADWATER CATERING LTD,45 BRADYMEAD,BECKTON,LONDON,E66WN,56102 - Unlicensed restaurants and cafes,,51.513098,0.066743
778647,PEN AND BRUSH LIMITED,"NUSA KITCHEN, UNIT 21 LONDON INDUSTRIAL ESTATE",EASTBURY ROAD,LONDON,E66LP,56102 - Unlicensed restaurants and cafes,,51.518557,0.065244
676647,MILEBERRY LIMITED,SOLAR HOUSE ALPINE WAY,BECKTON,LONDON,E66LA,56102 - Unlicensed restaurants and cafes,68100 - Buying and selling of own real estate,51.51788,0.063774
148166,BISHOP COFFEE LIMITED,30 POULETT ROAD,,LONDON,E66EG,56102 - Unlicensed restaurants and cafes,,51.531523,0.057066
691339,MOORS TRADING LIMITED,7 VICARAGE LANE,EASTHAM,LONDON,E66AD,56102 - Unlicensed restaurants and cafes,,51.52681,0.060717
879301,SAFA (LONDON) TRADING LIMITED,28 OLIVER GARDENS,,LONDON,E65SE,56102 - Unlicensed restaurants and cafes,,51.515254,0.049977
738842,O'DELICE LIMITED,104 STOKES ROAD,EAST HAM,LONDON,E63SE,56102 - Unlicensed restaurants and cafes,,51.521815,0.0471
68183,ALMERA RESTAURANTS LIMITED,4A ROMAN ROAD,,EAST HAM,E63RX,56102 - Unlicensed restaurants and cafes,,51.520565,0.057379
172182,BRITANICO LIMITED,4A ROMAN ROAD,,LONDON,E63RX,56102 - Unlicensed restaurants and cafes,,51.520565,0.057379
352402,EUROFUSION CATERING LIMITED,4A ROMAN ROAD,,EAST HAM,E63RX,56102 - Unlicensed restaurants and cafes,,51.520565,0.057379
720573,NEWHAM PIZZA LIMITED,4A ROMAN ROAD,,EAST HAM,E63RX,56102 - Unlicensed restaurants and cafes,,51.520565,0.057379
688181,MOMIN BROTHERS LIMITED,127 HIGH STREET SOUTH,,LONDON,E63PA,56102 - Unlicensed restaurants and cafes,,51.526946,0.056557
928027,SMITH FOODS LTD,18 BARKING ROAD,,LONDON,E63BP,56102 - Unlicensed restaurants and cafes,,51.530493,0.040338
77894,ANAYA'Z FOOD SERVICES LIMITED,306 306 BARKING ROAD,LONDON,LONDON,E63BA,56102 - Unlicensed restaurants and cafes,,51.532409,0.051755
121299,BAKISI KEBABS LIMITED,302 BARKING ROAD,EASTHAM,LONDON,E63BA,56102 - Unlicensed restaurants and cafes,,51.532409,0.051755
317784,E6 KEBABEESH LTD,306 BARKING ROAD,EAST HAM,LONDON,E63BA,56102 - Unlicensed restaurants and cafes,,51.532409,0.051755
237699,COFFE-BAR-RESTAURANT-PASHTRIKU LTD,432 BARKING ROAD,,EAST HAM,E62SA,56102 - Unlicensed restaurants and cafes,,51.533704,0.061447
943972,SPOT (BLACKBURN) LIMITED,83 PARK AVENUE,,LONDON,E62PY,56102 - Unlicensed restaurants and cafes,,51.531325,0.063718
483493,HOWDY CHICKEN LTD,587 BARKING ROAD,,LONDON,E62LW,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.534139,0.063254
881852,SALA CAFE LIMITED,484 BARKING ROAD,,LONDON,E62LT,56102 - Unlicensed restaurants and cafes,,51.533794,0.064493
614840,LONDON CAFE & GRILL LTD,407 BARKING ROAD,,LONDON,E62JT,56102 - Unlicensed restaurants and cafes,,51.533357,0.055143
765733,PALLAVAS CATERING LIMITED,209 HEIGHAM ROAD,,LONDON,E62JG,56102 - Unlicensed restaurants and cafes,,51.53816,0.049838
427645,GOLDEN CHICKEN & PIZZA LIMITED,264 BURGES  ROAD,,LONDON,E62ES,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.537504,0.064704
327209,EEGAI LTD.,129 CAULFIELD ROAD,,LONDON,E62DJ,56102 - Unlicensed restaurants and cafes,,51.537872,0.059616
983880,TASTE OF INDIA CUISINE LTD,32 BRIDGE ROAD,,LONDON,E62AG,56102 - Unlicensed restaurants and cafes,,51.540092,0.057654
368311,FAT BOYZ DINER LTD,3 BARKING ROAD,,LONDON,E61PW,56102 - Unlicensed restaurants and cafes,,51.530649,0.039134
778450,PELWAN DA DERA AE LIMITED,10 AINTREE AVENUE,,LONDON,E61NX,56102 - Unlicensed restaurants and cafes,,51.533185,0.048447
431830,GOURMET KEBABISH CURRY HOUSE LTD,31 WAKEFIELD STREET,,LONDON,E61NG,56102 - Unlicensed restaurants and cafes,,51.534453,0.050493
367788,FAST FOOD ENTERPRISE LTD,349-351 BARKING ROAD,,LONDON,E61LA,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.532949,0.052689
731309,NORRIS & KNIGHT LIMITED,355A BARKING ROAD,,LONDON,E61LA,56102 - Unlicensed restaurants and cafes,,51.532949,0.052689
787368,PHUONG LAM LIMITED,355A BARKING ROAD,,LONDON,E61LA,56102 - Unlicensed restaurants and cafes,,51.532949,0.052689
1060700,UNS FOOD LTD,42 LAWRENCE ROAD,,LONDON,E61JW,56102 - Unlicensed restaurants and cafes,,51.536763,0.047454
488463,HYDERABADI BAWARCHI LTD,135A HIGH STREET NORTH,EASTHAM,LONDON,E61HZ,56102 - Unlicensed restaurants and cafes,,51.536271,0.052044
722324,NEXUS FOODS LIMITED,137A HIGH STREET NORTH,EAST HAM,LONDON,E61HZ,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.536271,0.052044
755957,ORION FOODS LIMITED,137A HIGH STREET NORTH,EAST HAM,LONDON,E61HZ,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.536271,0.052044
405208,GAMALI LTD,14 PILGRIMS WAY,,LONDON,E61HW,56102 - Unlicensed restaurants and cafes,,51.535022,0.051874
362458,FA FOODIES LTD,86 KATHERINE ROAD,,LONDON,E61EN,56102 - Unlicensed restaurants and cafes,,51.534725,0.046757
494196,IDEAL SPICE UK LTD,58 MILTON AVENUE,,LONDON,E61BQ,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.539248,0.048849
129744,BBQ GRILL TONITE LTD,32 PLASHET GROVE,,LONDON,E61AE,56102 - Unlicensed restaurants and cafes,,51.537003,0.036345
236945,COCOA BEAN CAFE LIMITED,46 PLASHET GROVE,,LONDON,E61AE,56102 - Unlicensed restaurants and cafes,,51.537003,0.036345
658797,MBA LONDON LIMITED,18 PLASHET GROVE,,LONDON,E61AE,56102 - Unlicensed restaurants and cafes,,51.537003,0.036345
368892,FAYROUSE LOUNGE LIMITED,C/O 53B PLASHET GROVE,,LONDON,E61AD,56102 - Unlicensed restaurants and cafes,,51.53729,0.036401
497428,IMAAN CURRY HOUSE LIMITED,45 PLASHET GROVE,,LONDON,E61AD,56102 - Unlicensed restaurants and cafes,,51.53729,0.036401
928930,SN PIZZAS & SALADS LTD,77 PLASHET GROVE,,LONDON,E61AD,56102 - Unlicensed restaurants and cafes,,51.53729,0.036401
535215,JERKMAICAN1 LTD,9 HILLSTOWE STREET,,LONDON,E59QY,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.560832,-0.0467
189277,CALHAU'S 21 LTD,FLAT 6 CANN HOUSE,118 SOUTHWOLD ROAD,LONDON,E59PA,56102 - Unlicensed restaurants and cafes,,51.562731,-0.050964
237842,COFFEE STORIES LTD.,UNIT 4 GROSVENOR WAY,UPPER CLAPTON,LONDON,E59ND,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.566011,-0.052062
1000774,THE DIALOGUE CAFE LIMITED,130 UPPER CLAPTON ROAD,,LONDON,E59JY,56102 - Unlicensed restaurants and cafes,,51.563051,-0.057931
1129137,ZOLI FOOD DESIGN AND NETWORK LTD,10 THE MOUNT,MOUNT PLEASANT LANE,LONDON,E59DP,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.563591,-0.057824
228790,CLAPTON CAFE LTD,79 UPPER CLAPTON ROAD,,LONDON,E59BU,56102 - Unlicensed restaurants and cafes,,51.563648,-0.059233
968323,SUPER CHICKEN HUT LTD,91-B UPPER CLAPTON ROAD,,LONDON,E59BU,56102 - Unlicensed restaurants and cafes,,51.563648,-0.059233
853603,RICE AND SPICE CLAPTON LTD,92 NORTHWOLD ROAD,,LONDON,E58RL,56102 - Unlicensed restaurants and cafes,,51.562667,-0.062463
455348,HARA FOOD LTD.,76 TOLSFORD ROAD,,LONDON,E58HJ,56102 - Unlicensed restaurants and cafes,56210 - Event catering activities,51.550112,-0.057487
304143,DOMS E1 LTD,199A LOWER CLAPTON ROAD,,LONDON,E58EG,56102 - Unlicensed restaurants and cafes,,51.556717,-0.056095
991843,TENTEN E1 LTD,199A LOWER CLAPTON ROAD,,LONDON,E58EG,56102 - Unlicensed restaurants and cafes,,51.556717,-0.056095
380610,FIX COFFEE LIMITED,10B POWELL ROAD,,LONDON,E58DJ,56102 - Unlicensed restaurants and cafes,,51.556693,-0.056817
1009110,THE MOKAPOT HOUSE LIMITED,48 LOWER CLAPTON RD,LOWER CLAPTON ROAD,LONDON,E50RN,56102 - Unlicensed restaurants and cafes,,51.552226,-0.052074
402195,G'S GRILL LTD,108 LOWER CLAPTON ROAD,,LONDON,E50QR,56102 - Unlicensed restaurants and cafes,,51.553712,-0.053324
984002,TASTING SHAPES LTD,119 LOWER CLAPTON ROAD,,LONDON,E50NP,56102 - Unlicensed restaurants and cafes,,51.551999,-0.052517
90010,ARAS COFFEE LIMITED,55 CHATSWORTH ROAD,,LONDON,E50LH,56102 - Unlicensed restaurants and cafes,,51.553286,-0.04499
417029,GINGER JULES LTD,17 CHATSWORTH ROAD,,LONDON,E50LH,56102 - Unlicensed restaurants and cafes,,51.553286,-0.04499
583795,LAF LTD,193 RUSHMORE ROAD,,LONDON,E50HD,56102 - Unlicensed restaurants and cafes,,51.555079,-0.041393
64571,ALIGN LIMITED,28 BEAUFORT CLOSE,BEAUFORT CLOSE,LONDON,E49XF,56102 - Unlicensed restaurants and cafes,93130 - Fitness facilities,51.607772,-0.010198
828178,R K L K E L & CO LIMITED,1 ST. JOHN'S ROAD,,LONDON,E49TB,56102 - Unlicensed restaurants and cafes,,51.618614,-0.010042
471401,HIGHAMS PARK COMMUNITY C.I.C.,67 HANDSWORTH AVENUE,,HIGHAMS PARK,E49PG,56102 - Unlicensed restaurants and cafes,,51.609954,0.004759
761255,OZGAM LIMITED,16 ALDRICHE WAY,,LONDON,E49LZ,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.607019,-0.007198
86148,APEX HOSPITALITY LTD,HAMILTON HOUSE 4A THE AVENUE,HIGHAMS PARK,LONDON,E49LD,56102 - Unlicensed restaurants and cafes,,51.608617,0.000494
158392,BMS FOODS LTD,HAMILTON HOUSE,4A THE AVENUE,LONDON,E49LD,56102 - Unlicensed restaurants and cafes,,51.608617,0.000494
281391,DCF LONDON LTD,HAMILTON HOUSE,4A THE AVENUE,LONDON,E49LD,56102 - Unlicensed restaurants and cafes,,51.608617,0.000494
375513,FINE CATERING LTD,HAMILTON HOUSE 4A THE AVENUE,HIGHAMS PARK,LONDON,E49LD,56102 - Unlicensed restaurants and cafes,,51.608617,0.000494
626513,LUKES PIZZA LTD,HAMILTON HOUSE,4A THE AVENUE,LONDON,E49LD,56102 - Unlicensed restaurants and cafes,,51.608617,0.000494
870235,RSA FOODS UK LTD,HAMILTON HOUSE 4A THE AVENUE,HIGHAMS PARK,LONDON,E49LD,56102 - Unlicensed restaurants and cafes,,51.608617,0.000494
1120293,YOGIZ LTD,HAMILTON HOUSE,4A THE AVENUE,LONDON,E49LD,56102 - Unlicensed restaurants and cafes,,51.608617,0.000494
1124736,ZANJABEEL LTD,HAMILTON HOUSE,4A THE AVENUE,LONDON,E49LD,56102 - Unlicensed restaurants and cafes,,51.608617,0.000494
998430,THE CANTEEN CAFE LTD,1 THE AVENUE,,LONDON,E49LB,56102 - Unlicensed restaurants and cafes,,51.609754,0.000761
93102,ARIANA ENTERPRISE LTD,403 LARKSHALL ROAD,,LONDON,E49EF,56102 - Unlicensed restaurants and cafes,,51.608073,-0.001364
192723,CANER CATERING LIMITED,44 CHINGFORD MOUNT ROAD,,LONDON,E49AB,56102 - Unlicensed restaurants and cafes,,51.609429,-0.017261
761384,OZY'S CAFETERIA LIMITED,116 CHINGFORD MOUNT ROAD,,LONDON,E49AA,56102 - Unlicensed restaurants and cafes,,51.610822,-0.017763
189178,CALEDONIAN CAFE LIMITED,30 BURNHAM ROAD,,LONDON,E48PE,56102 - Unlicensed restaurants and cafes,,51.612763,-0.025146
464393,HEAVEN'S GELATO PARLOUR LTD,249 CHINGFORD MOUNT ROAD,,LONDON,E48LP,56102 - Unlicensed restaurants and cafes,93290 - Other amusement and recreation activities n.e.c.,51.615715,-0.017824
1049498,TYRA FOOD LIMITED,12 LOWER HALL LANE,,LONDON,E48JQ,56102 - Unlicensed restaurants and cafes,,51.615399,-0.030029
575017,KORAY CAFE LTD,240 CHINGFORD MOUNT ROAD,CHINGFORD,LONDON,E48JL,56102 - Unlicensed restaurants and cafes,,51.61599,-0.017076
841108,RECOVERY RESOURCES FOUNDATION,16 GOODWOOD APARTMENTS,91 PARADE GARDENS,LONDON,E48ED,56102 - Unlicensed restaurants and cafes,,51.603361,-0.012488
508654,INSU INN LTD,FLAT 7,CHERRYDOWN AVENUE,LONDON,E48DP,56102 - Unlicensed restaurants and cafes,56290 - Other food services,51.617904,-0.018596
1004991,THE HOLLY TRAIL CAFE LIMITED,4 BURY ROAD,,LONDON,E47QJ,56102 - Unlicensed restaurants and cafes,,51.639489,0.011943
179564,BULL AND BEAR LOUNGE LTD,40 KINGS ROAD,,CHINGFORD,E47JE,56102 - Unlicensed restaurants and cafes,,51.628257,0.003121
566465,KIKIROCS LIMITED,14 HORSLEY ROAD,,CHINGFORD,E47HX,56102 - Unlicensed restaurants and cafes,,51.626692,-0.002782
465345,HELEN'S COFFEE LTD.,5 CROWN BUILDINGS,THE GREEN,LONDON,E47EX,56102 - Unlicensed restaurants and cafes,,51.630566,0.000495
543057,JOLLY'S SANDWICH BAR LIMITED,SUITE1 ATLANTIC BUSINESS CENTRE,1THE GREEN,LONDON,E47ES,56102 - Unlicensed restaurants and cafes,,51.631091,-0.000248
709107,NANA SUSIES CAFE LIMITED,SUITE 1 ATLANTIC BUSINESS CENTRE,1 THE GREEN,NORTH CHINGFORD,E47ES,56102 - Unlicensed restaurants and cafes,,51.631091,-0.000248
1112663,WRIGHT CAFE LIMITED,SUITE 1 ATLANTIC BUSINESS CENTRE,THE GREEN,LONDON,E47ES,56102 - Unlicensed restaurants and cafes,,51.631091,-0.000248
1089730,WATTLE AND MILK LTD,80 MORNINGTON ROAD,MORNINGTON ROAD,LONDON,E47DT,56102 - Unlicensed restaurants and cafes,74100 - specialised design activities,51.634351,0.001066
